complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_00129,Road side drainage collapse is creating traffic blockage near railway station. and Garbage accumulation is noticed near market road for more than 8 days. This problem becomes worse during night time.,Kasaragod,Municipality,Kanhangad,14,"Road,Health",71,"KL14_ROA,KL14_HEA",Resolved,16-03-2025,24-03-2025
CMP_00130,Building permit application status is not updated for 14 days. and People are dumping waste illegally near Anganwadi centre. This is causing severe inconvenience to residents.,Wayanad,Municipality,Mananthavady,11,"Revenue,Waste",68,"KL12_REV,KL12_WAS",Forwarded,06-09-2025,11-09-2025
CMP_00131,Streetlight is not functioning near the primary health centre for the past 6 days. Kindly take necessary action at the earliest.,Kasaragod,Grama Panchayath,Mogral,8,Electricity,52,KL14_ELE,Resolved,29-09-2025,05-10-2025
CMP_00132,The road surface has completely broken near the church road after recent rains. and Garbage collection has not been done near the temple junction for 4 days. Hoping for a quick resolution.,Alappuzha,Municipality,Mavelikkara,12,"Road,Waste",52,"KL04_ROA,KL04_WAS",Submitted,03-12-2025,03-12-2025
CMP_00133,Contaminated water is being supplied near the church road for the last 6 days. and Garbage accumulation is noticed near the bus stand for more than 1 days. Senior citizens and children are affected.,Malappuram,Municipality,Perinthalmanna,20,"Water,Health",58,"KL10_WAT,KL10_HEA",Resolved,25-07-2025,31-07-2025
CMP_00134,Contaminated water is being supplied near the mosque area for the last 9 days. This is causing severe inconvenience to residents.,Idukki,Grama Panchayath,Udumbanchola,4,Water,67,KL06_WAT,Forwarded,18-11-2025,23-11-2025
CMP_00135,Street road is damaged badly near the temple junction and accidents may occur. Senior citizens and children are affected.,Kozhikode,Grama Panchayath,Nochad,15,Road,50,KL11_ROA,Submitted,03-11-2025,03-11-2025
CMP_00136,My land record correction is pending for 6 days. This issue has been reported earlier but no action has been taken.,Thiruvananthapuram,Grama Panchayath,Chirayinkeezhu,19,Revenue,49,KL01_REV,Forwarded,04-07-2025,06-07-2025
CMP_00137,Garbage accumulation is noticed near the government school for more than 2 days. Senior citizens and children are affected.,Thiruvananthapuram,Corporation,Thiruvananthapuram,3,Health,53,KL01_HEA,Resolved,13-03-2025,12-04-2025
CMP_00138,Waste burning is happening frequently near the bus stand. This is causing severe inconvenience to residents.,Kasaragod,Municipality,Kanhangad,7,Waste,43,KL14_WAS,Resolved,10-08-2025,05-09-2025
CMP_00139,Road side drainage collapse is creating traffic blockage near market road. and There has been no drinking water supply near the temple junction for the past 7 days. We are facing serious difficulty because of this.,Wayanad,Municipality,Mananthavady,17,"Road,Water",71,"KL12_ROA,KL12_WAT",Forwarded,13-10-2025,17-10-2025
CMP_00140,Encroachment complaint has been ignored for 2 days. and A large pothole has developed near the mosque area and vehicles are struggling to pass. Please look into this matter urgently.,Kollam,Grama Panchayath,Kalakode,11,"Revenue,Road",59,"KL02_REV,KL02_ROA",Submitted,23-04-2025,23-04-2025
CMP_00141,Waste burning is happening frequently near the bus stand. Hoping for a quick resolution.,Alappuzha,Municipality,Cherthala,7,Waste,31,KL04_WAS,Forwarded,18-08-2025,19-08-2025
CMP_00142,Electric line is hanging dangerously near the church road. and Building permit application status is not updated for 9 days. Please look into this matter urgently.,Kasaragod,Grama Panchayath,Valiyaparamba,17,"Electricity,Revenue",70,"KL14_ELE,KL14_REV",Forwarded,20-08-2025,21-08-2025
CMP_00143,There has been no drinking water supply near the temple junction for the past 10 days. and Drainage water is overflowing near Anganwadi centre for 9 days. Public safety is at risk.,Kozhikode,Municipality,Vadakara,20,"Water,Health",63,"KL11_WAT,KL11_HEA",Submitted,23-01-2026,23-01-2026
CMP_00144,Encroachment complaint has been ignored for 13 days. Senior citizens and children are affected.,Kasaragod,Municipality,Kanhangad,16,Revenue,59,KL14_REV,Forwarded,12-07-2025,14-07-2025
CMP_00145,Plastic waste is scattered everywhere near the bus stand. This issue has been reported earlier but no action has been taken.,Kottayam,Grama Panchayath,Kadaplamattom,9,Waste,43,KL05_WAS,Forwarded,28-07-2025,31-07-2025
CMP_00146,Road side drainage collapse is creating traffic blockage near the government school. and People are dumping waste illegally near Anganwadi centre. Kindly take necessary action at the earliest.,Alappuzha,Grama Panchayath,Arookutty,3,"Road,Waste",40,"KL04_ROA,KL04_WAS",Resolved,02-12-2025,07-12-2025
CMP_00147,Plastic waste is scattered everywhere near the government school. Please look into this matter urgently.,Wayanad,Grama Panchayath,Panamaram,4,Waste,39,KL12_WAS,Submitted,05-02-2026,05-02-2026
CMP_00148,Building permit application status is not updated for 3 days. This issue has been reported earlier but no action has been taken.,Pathanamthitta,Municipality,Pathanamthitta,20,Revenue,49,KL03_REV,Resolved,23-10-2025,29-10-2025
CMP_00149,A large pothole has developed near the mosque area and vehicles are struggling to pass. This is causing severe inconvenience to residents.,Wayanad,Grama Panchayath,Pozhuthana,11,Road,45,KL12_ROA,Forwarded,11-10-2025,15-10-2025
CMP_00150,There has been no drinking water supply near the bus stand for the past 4 days. Requesting immediate intervention from the concerned department.,Thiruvananthapuram,Corporation,Thiruvananthapuram,3,Water,60,KL01_WAT,Forwarded,28-07-2025,02-08-2025
CMP_00151,Frequent power cuts are occurring near the church road since last 8 days. We are facing serious difficulty because of this.,Idukki,Municipality,Kattappana,1,Electricity,73,KL06_ELE,Forwarded,25-02-2026,27-02-2026
CMP_00152,Road side drainage collapse is creating traffic blockage near the temple junction. and Transformer is making loud noise and sparking near the church road. This issue has been reported earlier but no action has been taken.,Wayanad,Municipality,Sulthan Bathery,4,"Road,Electricity",49,"KL12_ROA,KL12_ELE",Forwarded,22-04-2025,25-04-2025
CMP_00153,People are dumping waste illegally near the primary health centre. Please look into this matter urgently.,Kollam,Grama Panchayath,Thevalakkara,14,Waste,42,KL02_WAS,Forwarded,07-09-2025,11-09-2025
CMP_00154,Low water pressure issue is reported near the primary health centre for 1 days. and Plastic waste is scattered everywhere near the primary health centre. Public safety is at risk.,Thrissur,Grama Panchayath,Madakkathara,16,"Water,Waste",57,"KL08_WAT,KL08_WAS",Submitted,10-12-2025,10-12-2025
CMP_00155,Mosquito breeding is increasing due to stagnant water near the mosque area. Please look into this matter urgently.,Palakkad,Municipality,Palakkad,13,Health,43,KL09_HEA,Resolved,19-04-2025,26-04-2025
CMP_00156,There has been no drinking water supply near the mosque area for the past 14 days. This problem becomes worse during night time.,Thiruvananthapuram,Municipality,Varkala,19,Water,72,KL01_WAT,Submitted,23-06-2025,23-06-2025
CMP_00157,Frequent power cuts are occurring in Ward area since last 4 days. Please look into this matter urgently.,Kottayam,Grama Panchayath,Kuravilangad,3,Electricity,56,KL05_ELE,Submitted,13-07-2025,13-07-2025
CMP_00158,Street road is damaged badly near the primary health centre and accidents may occur. Kindly take necessary action at the earliest.,Kozhikode,Corporation,Kozhikode,6,Road,50,KL11_ROA,Submitted,20-12-2025,20-12-2025
CMP_00159,Public toilet condition is extremely unhygienic near the primary health centre. and Frequent power cuts are occurring near railway station since last 14 days. Please look into this matter urgently.,Ernakulam,Grama Panchayath,Kunnathunad,1,"Health,Electricity",68,"KL07_HEA,KL07_ELE",Resolved,30-12-2025,20-01-2026
CMP_00160,The road surface has completely broken near market road after recent rains. Please look into this matter urgently.,Kannur,Grama Panchayath,Kuttiyattur,16,Road,44,KL13_ROA,Resolved,16-07-2025,04-08-2025
CMP_00161,There has been no drinking water supply near Anganwadi centre for the past 1 days. and Public toilet condition is extremely unhygienic near the church road. Hoping for a quick resolution.,Kannur,Corporation,Kannur,7,"Water,Health",49,"KL13_WAT,KL13_HEA",Forwarded,06-08-2025,07-08-2025
CMP_00162,People are dumping waste illegally near the temple junction. and Streetlight is not functioning near the temple junction for the past 5 days. This problem becomes worse during night time.,Malappuram,Grama Panchayath,Areekode,19,"Waste,Electricity",64,"KL10_WAS,KL10_ELE",Resolved,21-10-2025,11-11-2025
CMP_00163,Encroachment complaint has been ignored for 3 days. Public safety is at risk.,Kollam,Corporation,Kollam,16,Revenue,49,KL02_REV,Forwarded,04-06-2025,08-06-2025
CMP_00164,Road side drainage collapse is creating traffic blockage near the temple junction. We are facing serious difficulty because of this.,Palakkad,Municipality,Cherpulassery,11,Road,49,KL09_ROA,Forwarded,22-02-2026,25-02-2026
CMP_00165,Property tax details are incorrect in records. We are facing serious difficulty because of this.,Kannur,Municipality,Taliparamba,1,Revenue,38,KL13_REV,Forwarded,22-06-2025,24-06-2025
CMP_00166,Streetlight is not functioning near Anganwadi centre for the past 1 days. and There has been no drinking water supply near the primary health centre for the past 2 days. This issue has been reported earlier but no action has been taken.,Wayanad,Grama Panchayath,Sulthan Bathery (Rural),19,"Electricity,Water",59,"KL12_ELE,KL12_WAT",Forwarded,09-09-2025,11-09-2025
CMP_00167,Public toilet condition is extremely unhygienic near railway station. This problem becomes worse during night time.,Thiruvananthapuram,Grama Panchayath,Azhoor,7,Health,51,KL01_HEA,Forwarded,23-03-2025,25-03-2025
CMP_00168,Plastic waste is scattered everywhere near the government school. Public safety is at risk.,Kottayam,Grama Panchayath,Bharananganam,20,Waste,38,KL05_WAS,Forwarded,12-10-2025,17-10-2025
CMP_00169,Water leakage is happening continuously near the bus stand for 8 days. Senior citizens and children are affected.,Kannur,Municipality,Panoor,4,Water,59,KL13_WAT,Submitted,05-11-2025,05-11-2025
CMP_00170,Garbage collection has not been done near the mosque area for 1 days. Kindly take necessary action at the earliest.,Malappuram,Municipality,Tanur,8,Waste,41,KL10_WAS,Forwarded,31-10-2025,01-11-2025
CMP_00171,People are dumping waste illegally near market road. This issue has been reported earlier but no action has been taken.,Wayanad,Municipality,Sulthan Bathery,12,Waste,43,KL12_WAS,Submitted,07-07-2025,07-07-2025
CMP_00172,Transformer is making loud noise and sparking near the church road. Requesting immediate intervention from the concerned department.,Kozhikode,Grama Panchayath,Thiruvallur,19,Electricity,40,KL11_ELE,Forwarded,07-05-2025,09-05-2025
CMP_00173,Garbage collection has not been done near the government school for 9 days. We are facing serious difficulty because of this.,Thrissur,Grama Panchayath,Manalur,9,Waste,62,KL08_WAS,Resolved,05-03-2025,22-03-2025
CMP_00174,Plastic waste is scattered everywhere near the government school. Please look into this matter urgently.,Kannur,Municipality,Taliparamba,1,Waste,39,KL13_WAS,Resolved,11-06-2025,06-07-2025
CMP_00175,Street road is damaged badly near the primary health centre and accidents may occur. and Waste burning is happening frequently in Ward area. Public safety is at risk.,Idukki,Municipality,Kattappana,1,"Road,Waste",50,"KL06_ROA,KL06_WAS",Resolved,21-12-2025,26-12-2025
CMP_00176,Waste burning is happening frequently near the temple junction. We are facing serious difficulty because of this.,Wayanad,Grama Panchayath,Nenmeni,9,Waste,47,KL12_WAS,Forwarded,08-11-2025,11-11-2025
CMP_00177,Garbage accumulation is noticed near the mosque area for more than 10 days. Senior citizens and children are affected.,Thiruvananthapuram,Corporation,Thiruvananthapuram,10,Health,63,KL01_HEA,Submitted,30-08-2025,30-08-2025
CMP_00178,Low water pressure issue is reported near market road for 8 days. This problem becomes worse during night time.,Kannur,Municipality,Payyannur,20,Water,67,KL13_WAT,Resolved,17-09-2025,28-09-2025
CMP_00179,Waste burning is happening frequently near the bus stand. and My land record correction is pending for 12 days. Kindly take necessary action at the earliest.,Ernakulam,Grama Panchayath,Rayamangalam,8,"Waste,Revenue",51,"KL07_WAS,KL07_REV",Submitted,28-04-2025,28-04-2025
CMP_00180,Water leakage is happening continuously near market road for 4 days. We are facing serious difficulty because of this.,Kozhikode,Grama Panchayath,Peruvayal,7,Water,61,KL11_WAT,Submitted,19-11-2025,19-11-2025
CMP_00181,A large pothole has developed near the primary health centre and vehicles are struggling to pass. We are facing serious difficulty because of this.,Ernakulam,Corporation,Kochi,4,Road,49,KL07_ROA,Submitted,05-03-2025,05-03-2025
CMP_00182,Encroachment complaint has been ignored for 12 days. and Mosquito breeding is increasing due to stagnant water near the bus stand. This problem becomes worse during night time.,Wayanad,Grama Panchayath,Edavaka,16,"Revenue,Health",71,"KL12_REV,KL12_HEA",Resolved,15-07-2025,24-07-2025
CMP_00183,There has been no drinking water supply near railway station for the past 13 days. Senior citizens and children are affected.,Malappuram,Grama Panchayath,Karulai,3,Water,62,KL10_WAT,Forwarded,12-04-2025,17-04-2025
CMP_00184,Frequent power cuts are occurring near market road since last 9 days. Please look into this matter urgently.,Alappuzha,Grama Panchayath,Thakazhi,14,Electricity,61,KL04_ELE,Submitted,19-04-2025,19-04-2025
CMP_00185,People are dumping waste illegally near the primary health centre. This problem becomes worse during night time.,Idukki,Grama Panchayath,Senapathy,18,Waste,43,KL06_WAS,Submitted,27-04-2025,27-04-2025
CMP_00186,Garbage collection has not been done near Anganwadi centre for 5 days. and Drainage water is overflowing near the church road for 14 days. This problem becomes worse during night time.,Thiruvananthapuram,Corporation,Thiruvananthapuram,4,"Waste,Health",66,"KL01_WAS,KL01_HEA",Submitted,17-03-2025,17-03-2025
