complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_00095,"I would like to report a problem that has been ongoing for some time. garbage has not been collected for many days waste is piling up near houses and roadsides Due to this issue, many families are struggling because of this situation Immediate action would be highly appreciated.",Kasaragod,Grama Panchayath,Bedadka,15,waste,47,KL14_WAS,Resolved,13-09-2025,22-09-2025
CMP_00096,"We are facing difficulties in our area and need help. many parts of the street are broken and causing trouble for vehicles the roads in our area have become extremely damaged with deep potholes sometimes there is no water at all during important hours water availability has reduced significantly in our locality As a result, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Kollam,Municipality,Kottarakkara,15,"road,water",64,"KL02_ROA,KL02_WAT",Submitted,26-10-2025,26-10-2025
CMP_00097,"This complaint is regarding a serious problem we are facing. we are facing continuous outages without any notice voltage fluctuations are damaging our home appliances As a result, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Kottayam,Municipality,Changanassery,9,electricity,41,KL05_ELE,Submitted,23-07-2025,23-07-2025
CMP_00098,I would like to report a problem that has been ongoing for some time. This has led to a situation where people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.,Wayanad,Grama Panchayath,Edavaka,6,revenue,34,KL12_REV,Resolved,15-03-2025,27-03-2025
CMP_00099,"I would like to report a problem that has been ongoing for some time. sanitation services are not working properly waste is piling up near houses and roadsides Because of this, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Pathanamthitta,Municipality,Adoor,11,waste,31,KL03_WAS,Submitted,19-01-2026,19-01-2026
CMP_00100,We are facing difficulties in our area and need help. sanitation services are not working properly garbage has not been collected for many days This has led to a situation where people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.,Pathanamthitta,Grama Panchayath,Kunnamthanam,7,"health,waste",71,"KL03_HEA,KL03_WAS",Submitted,20-12-2025,20-12-2025
CMP_00101,"This complaint is regarding a serious problem we are facing. Because of this, it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.",Kannur,Municipality,Panoor,13,health,59,KL13_HEA,Submitted,19-09-2025,19-09-2025
CMP_00102,"We are facing difficulties in our area and need help. Because of this, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Kasaragod,Grama Panchayath,Mogral Puthur,10,revenue,31,KL14_REV,Resolved,09-11-2025,22-11-2025
CMP_00103,"We are facing difficulties in our area and need help. Because of this, this is affecting health and safety of the people Please look into this matter urgently and resolve it.",Kannur,Municipality,Mattannur,2,health,51,KL13_HEA,Forwarded,17-11-2025,21-11-2025
CMP_00104,"This complaint is regarding a serious problem we are facing. residents are struggling to manage daily household activities water availability has reduced significantly in our locality As a result, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Alappuzha,Grama Panchayath,Thanneermukkom,16,water,54,KL04_WAT,Resolved,18-10-2025,09-11-2025
CMP_00105,I am writing to bring attention to an issue in our locality. garbage has not been collected for many days sanitation services are not working properly This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Kozhikode,Grama Panchayath,Thikkodi,20,waste,46,KL11_WAS,Forwarded,13-05-2025,16-05-2025
CMP_00106,"I am writing to bring attention to an issue in our locality. Because of this, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Wayanad,Grama Panchayath,Thavinhal,15,health,59,KL12_HEA,Submitted,02-02-2026,02-02-2026
CMP_00107,"We are facing difficulties in our area and need help. garbage has not been collected for many days the area has become very unhygienic and smells bad Because of this, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Wayanad,Grama Panchayath,Thondernad,19,"waste,health",61,"KL12_WAS,KL12_HEA",Submitted,20-04-2025,20-04-2025
CMP_00108,"I would like to report a problem that has been ongoing for some time. people are finding it difficult to travel due to poor road condition the situation has become worse especially during rainy days Because of this, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Malappuram,Grama Panchayath,Vettom,11,"road,health",62,"KL10_ROA,KL10_HEA",Resolved,27-07-2025,01-08-2025
CMP_00109,"We are facing difficulties in our area and need help. As a result, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Malappuram,Municipality,Tanur,2,health,49,KL10_HEA,Resolved,31-10-2025,20-11-2025
CMP_00110,"This complaint is regarding a serious problem we are facing. we are facing continuous outages without any notice there are frequent power cuts happening throughout the day Due to this issue, this is affecting health and safety of the people I kindly request the concerned authorities to take necessary action as soon as possible.",Kasaragod,Grama Panchayath,Uppala,4,electricity,58,KL14_ELE,Resolved,21-07-2025,16-08-2025
CMP_00111,I am writing to bring attention to an issue in our locality. we are facing continuous outages without any notice electricity supply is very unreliable in this area This has led to a situation where this is affecting health and safety of the people Please look into this matter urgently and resolve it.,Malappuram,Municipality,Tirur,10,electricity,59,KL10_ELE,Forwarded,10-04-2025,12-04-2025
CMP_00112,"This complaint is regarding a serious problem we are facing. the situation has become worse especially during rainy days many parts of the street are broken and causing trouble for vehicles Due to this issue, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Kottayam,Grama Panchayath,Madappally,15,road,33,KL05_ROA,Forwarded,19-01-2026,21-01-2026
CMP_00113,"I would like to report a problem that has been ongoing for some time. Due to this issue, this is affecting health and safety of the people I kindly request the concerned authorities to take necessary action as soon as possible.",Idukki,Grama Panchayath,Kamakshy,17,health,71,KL06_HEA,Forwarded,16-06-2025,17-06-2025
CMP_00114,"This complaint is regarding a serious problem we are facing. the situation has become worse especially during rainy days many parts of the street are broken and causing trouble for vehicles Due to this issue, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Wayanad,Grama Panchayath,Ambalavayal,19,road,33,KL12_ROA,Resolved,18-06-2025,21-06-2025
